3191	955	[[202357, 202357, 202552, 202365, 202365, 202497, 202365, 201865, 202105, 202357, 202365, 193649, 198605, 202161, 202552, 201920, 202497, 202365, 173683, 195981, 202302, 202424, 202415, 200072, 202122, 201906, 202357, 202014, 202543, 202374, 200716, 201619, 202357, 202365, 202357, 202535, 194605, 164907, 201740, 201192, 202357, 202320, 200965, 197916, 202074, 202497, 202595, 197846, 202117, 202497, 188479, 201567, 202497, 202185], [202452, 202382, 202552, 202424, 202552, 202497, 202424, 202382, 202105, 202382, 202365, 202382, 198605, 202552, 202552, 202552, 202497, 202497, 202382, 202497, 202382, 202424, 202382, 202452, 202382, 202497, 202382, 202382, 202543, 202382, 202452, 202382, 202382, 202497, 202497, 202535, 202382, 202382, 202452, 202074, 202382, 202552, 202497, 202452, 202074, 202382, 202452, 202382, 202452, 202535, 188479, 202382, 202535, 202535], [3951]]	N127175 N128930 N128965 N92550 N46069 N13604 N4104 N62880 N127336 N80126 N15890 N126526 N83811 N86008 N18601 N127923 N51893 N97753 N119517 N72876 N13301 N27352 N10766 N47866 N104654 N67133 N79285 N66190 N86208 N6238 N92091 N36911 N98095 N64336 N62679 N102414 N72164 N7542 N55256 N111167 N18548 N11631 N26417 N26081 N66294 N73228 N77319 N109573 N108115 N14551 N32970 N50536 N68423 N101119	N93643-1 N98178-0 N123077-0 N31879-0 N55792-0	[{"sports": 202452, "news": 202382, "tv": 202552, "movies": 202424, "travel": 202497, "entertainment": 202105, "video": 202365, "health": 198605, "finance": 202497, "lifestyle": 202543, "autos": 202535, "music": 202074, "foodanddrink": 188479}, {"weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3192	911	[[193102, 199574, 197413, 198655, 199712, 199706, 199314, 198874, 199781, 199781, 199566, 199709, 199671, 199584, 199741, 199370, 194949, 199712, 195674, 199804, 199583, 199706, 198776, 199706, 199664, 199390, 199694, 199142, 199752, 199223, 199633, 199574, 199624, 199566, 199574, 199574, 199142, 197897, 196514, 199781, 199804, 198204, 199761, 199624, 199611, 199611, 199574, 199624, 199752, 199434, 192981, 199804, 199586, 199078, 196997, 191070, 199548, 196082, 199712, 185249, 199804, 199706, 199804, 199434, 199074, 199642, 199331, 197424, 199014, 199529, 199187, 199574, 199709, 199804, 199752], [199804, 199712, 199773, 199773, 199712, 199773, 199781, 199712, 199804, 199781, 199804, 199709, 199706, 199664, 199741, 199709, 199804, 199773, 199773, 199804, 199773, 199773, 199706, 199706, 199664, 199773, 199773, 199804, 199773, 199773, 199633, 199804, 199781, 199773, 199804, 199804, 199773, 199804, 199773, 199773, 199773, 199709, 199773, 199773, 199773, 199773, 199773, 199773, 199752, 199773, 199773, 199804, 199773, 199712, 199773, 199773, 199709, 199773, 199709, 199773, 199773, 199709, 199804, 199664, 199633, 199642, 199709, 199773, 199804, 199773, 199773, 199709, 199709, 199773, 199773], [13467]]	N11331 N26935 N60154 N39445 N9375 N112196 N126968 N16463 N72571 N14240 N75436 N115743 N127780 N49511 N58992 N73122 N19195 N76970 N64971 N65275 N54723 N3435 N87654 N13604 N49839 N93400 N35099 N109498 N29910 N66190 N27352 N86153 N73408 N25197 N111598 N95731 N72590 N85355 N76601 N50441 N100033 N50005 N79909 N1596 N54360 N54360 N53933 N117074 N11878 N82746 N22534 N71977 N44826 N37820 N39135 N14220 N88075 N123111 N91597 N6623 N54972 N75714 N82028 N110572 N79026 N1713 N112687 N13599 N121652 N84245 N59344 N65661 N14509 N84423 N73902	N31879-1 N47026-0 N87855-0 N33037-0 N125945-0	[{"sports": 199804, "tv": 199712, "news": 199773, "music": 199781, "video": 199709, "travel": 199706, "finance": 199664, "health": 199741, "lifestyle": 199709, "movies": 199633, "foodanddrink": 199752, "entertainment": 199709, "autos": 199642}, {"weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3193	1077	[[212563, 212481, 212183, 212291, 212618, 210370, 212551, 212434, 211045, 212490, 211258, 191871], [212563, 212618, 212183, 212618, 212618, 212183, 212551, 212618, 211045, 212490, 211258, 212183], [212113]]	N15899 N44660 N51940 N58653 N58200 N66184 N126742 N34374 N51279 N50676 N116736 N4551	N32569-1 N98178-0 N123077-0 N93643-0 N38836-0	[{"autos": 212563, "tv": 212618, "news": 212183, "movies": 212551, "video": 211045, "finance": 212490, "foodanddrink": 211258}, {"lifestyle": 158795, "sports": 155646, "health": 159416, "music": 151598, "entertainment": 159569, "travel": 157133, "weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3194	901	[[198971, 198164, 192693, 198719, 199192, 199149, 192279, 198719, 195694, 186165, 199021, 198216, 198954, 199100, 198462, 195608, 198971, 197344, 198972, 191755, 190175, 198778, 198316, 195869, 198917, 198962, 198962, 198330, 199012, 199140, 189803, 198789, 198917, 195471, 199149, 198726, 191003, 196734, 192642, 199192, 199094, 199059, 198726, 199012, 199021, 199192, 198936, 198962, 198917, 168125, 196640, 198971, 198216, 198917, 198972, 198798, 197866, 197866, 198917, 198758, 199149, 193859, 198962, 193859, 198962, 194654, 196906, 198962, 188581, 198462, 198962, 198962, 199094, 191459, 198309, 198714, 198164, 199030, 198517, 182763, 199140, 198222, 198462, 198222, 198917, 199192, 199094, 198917, 198954, 194031, 193909, 197916, 198104, 198462, 198517, 198954, 199149, 198714, 198462, 193859, 199012, 189206, 198726, 197116, 198971, 199012, 199149, 196953, 199094, 194337, 197448, 199140, 198702, 197424, 198045, 199140, 198798, 199100, 197642, 199094, 197642, 195062, 198962, 197424, 196260, 191799, 195712, 198726, 198917, 198962, 198522, 198962, 197414, 198917, 198917, 198972, 198917, 199033, 198917, 187355, 199059, 179726, 199052, 198758, 198462, 199100, 195062, 195329, 198954, 198917, 195940, 199094, 199094, 199094, 199100, 198917, 198726, 198917, 197395, 198402, 189817, 199094, 199100, 189393, 191623, 192804, 199094, 199097, 195597, 198923, 198462, 198719, 198319, 194654, 199149, 198959, 198954, 198702, 139970, 199094, 188373, 198726, 198959, 199149, 196875, 198726, 198719, 199094, 196901, 198714, 198462, 199094, 191636, 197313, 198671, 198909, 190974, 198462, 199072, 198671, 198726, 188788, 197254, 199146, 199192, 199059, 198917, 197310, 198917, 199094, 199100, 199169, 198936, 199129, 199149, 198909, 199052, 198340], [199094, 199024, 199024, 199024, 199145, 199094, 199094, 199094, 199094, 199094, 199094, 199020, 199140, 199094, 199020, 199068, 199068, 199020, 199104, 199068, 199020, 199104, 199024, 199068, 199020, 199145, 199020, 199145, 199094, 199140, 199104, 199094, 199068, 199024, 199145, 199020, 198820, 199020, 199068, 199068, 199094, 199059, 199094, 199094, 199027, 199140, 199145, 199094, 199020, 199104, 198820, 199146, 199027, 199020, 199104, 199104, 199020, 199020, 199094, 199020, 199020, 199068, 199094, 199068, 199020, 199094, 199068, 199140, 199020, 199020, 199027, 199020, 199094, 199068, 199104, 199094, 199059, 199024, 199094, 199145, 199145, 199020, 199094, 199020, 199020, 199059, 199094, 199020, 199094, 199104, 199145, 199020, 199145, 198522, 199145, 199094, 199145, 199140, 199094, 199145, 199027, 198820, 199020, 199020, 199059, 199024, 199094, 199020, 199094, 199140, 199094, 199104, 199068, 199024, 198045, 199140, 199104, 199145, 199059, 199020, 199059, 199020, 199027, 199145, 199020, 199104, 199027, 199104, 199068, 199027, 198522, 198820, 199145, 199020, 199094, 199020, 199145, 199059, 199024, 199020, 199068, 199104, 199068, 199020, 198522, 199020, 199024, 199024, 199094, 199145, 199059, 199094, 199104, 199094, 199104, 199068, 199024, 199020, 199068, 199145, 199024, 199094, 199140, 199020, 199068, 199104, 199094, 199145, 199020, 199020, 199094, 199094, 199145, 199145, 199068, 199140, 199094, 198820, 199104, 199094, 198820, 198820, 199140, 199020, 199094, 199020, 199020, 199094, 199059, 199145, 199146, 199094, 199020, 199020, 199059, 199020, 199145, 199020, 199094, 199145, 199094, 199145, 199104, 199146, 199094, 199094, 199020, 199027, 199094, 199094, 199104, 199104, 199068, 199024, 199020, 199094, 199027, 199140], [5500]]	N113326 N82779 N65623 N71496 N128643 N48971 N80268 N75286 N34419 N128390 N61339 N8085 N127175 N9740 N113476 N75236 N92279 N129175 N100984 N38014 N54005 N12721 N85722 N92085 N123686 N26935 N63078 N72175 N85005 N67397 N13122 N108621 N108143 N41423 N12015 N108217 N109878 N4796 N89166 N85659 N65119 N129128 N52231 N70385 N1128 N112324 N15471 N67420 N4169 N6536 N16416 N35328 N127337 N81289 N100984 N122766 N71196 N71196 N42209 N73122 N52911 N121227 N42994 N121227 N51724 N13807 N14331 N86320 N41129 N27107 N112294 N51724 N3435 N13680 N48281 N113417 N87654 N83253 N107594 N54377 N112665 N127225 N43428 N127225 N93576 N3565 N82348 N1296 N80126 N84961 N57055 N11879 N25727 N86141 N127923 N4289 N18601 N40228 N25034 N75793 N36397 N69439 N93237 N28597 N129083 N73408 N79909 N125277 N23264 N95131 N84928 N11878 N100655 N121592 N72640 N8991 N93493 N122773 N95133 N88674 N82405 N66851 N9970 N47658 N8243 N53526 N78367 N108083 N118081 N64336 N48449 N114571 N116869 N78130 N71643 N64509 N11631 N56746 N37909 N3182 N28442 N72389 N16620 N10187 N70067 N91597 N72118 N29035 N24446 N11631 N1177 N125961 N68775 N73228 N48926 N54731 N18720 N5875 N66700 N76141 N108387 N18735 N42718 N39091 N86359 N106469 N68097 N91943 N17678 N59033 N92244 N94407 N107969 N6455 N85063 N68745 N94276 N45599 N27657 N59416 N13003 N93397 N14979 N26863 N76785 N53650 N112687 N58220 N55498 N81105 N48666 N1960 N56390 N111291 N66797 N33865 N103150 N93366 N114787 N87788 N30131 N1317 N6606 N81283 N84423 N26968 N77605 N130174 N95066 N120643 N51166 N4789 N54264 N98657 N64149 N31486 N31216 N57778	N123077-1 N111088-0 N117887-0 N33037-0 N31879-0	[{"news": 199094, "music": 199024, "tv": 199145, "lifestyle": 199020, "sports": 199140, "health": 199068, "foodanddrink": 199104, "movies": 198820, "travel": 199059, "finance": 199027, "video": 199146, "entertainment": 199059, "weather": 198522, "autos": 198045}, {"kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3195	1041	[[209196, 209386, 209386, 209173, 207840, 208699], [209386, 209386, 209386, 209173, 207840, 208699], [19321]]	N42703 N128965 N94639 N85056 N44309 N56944	N33037-1 N123077-0 N31879-0 N112156-0 N47026-0	[{"tv": 209386, "lifestyle": 209386, "news": 209173, "sports": 207840, "finance": 208699}, {"health": 159416, "foodanddrink": 158431, "movies": 159907, "music": 151598, "entertainment": 159569, "travel": 157133, "autos": 159071, "video": 154213, "weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3196	656	[[143445, 143574, 142617, 142263, 143326, 143436, 143614, 141516, 143428, 143574, 143410, 100428, 141443, 143643, 143614, 143436, 140728, 143568, 143232, 143478, 143568, 143568, 142445, 143428, 143546, 140658, 141759, 143200, 143643, 143188, 142066, 143200, 143416, 142519, 141784, 143416, 131676, 139662, 143574, 143259, 143568, 143445, 143568, 135875, 143666, 138126, 143436, 141898], [143433, 143594, 143433, 143594, 143594, 143620, 143616, 143616, 143428, 143620, 143620, 143428, 143616, 143594, 143616, 143594, 143594, 143568, 143620, 143478, 143568, 143568, 142445, 143428, 143616, 143594, 143616, 143568, 143616, 143568, 143568, 143568, 143594, 143428, 143433, 143433, 143478, 143568, 143574, 143616, 143620, 143616, 143568, 143568, 143620, 143433, 143616, 143568], [0]]	N92279 N46591 N51509 N80788 N85484 N26935 N67779 N19524 N61319 N9375 N15471 N57293 N43205 N72571 N93328 N86320 N121394 N130251 N86008 N4555 N61802 N25951 N12614 N94177 N73963 N112901 N106036 N73306 N50441 N74441 N50005 N112642 N54618 N45298 N25082 N123451 N69691 N64977 N116989 N87871 N13865 N104558 N28461 N11635 N120031 N74636 N82055 N79421	N93643-1 N125945-0 N33037-0 N123234-0 N55792-0	[{"health": 143433, "sports": 143594, "tv": 143620, "news": 143616, "finance": 143428, "music": 143428, "lifestyle": 143568, "movies": 143478, "autos": 143568, "foodanddrink": 143568, "travel": 142445, "entertainment": 143574}, {"video": 154213, "weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3197	60	[[11047, 11316, 14857, 14436, 14857, 14688, 14738, 0, 13309, 14747, 14811, 14738, 14886, 14721, 14150, 14857, 14150, 12671, 14811, 14419, 14671, 14679, 14886, 13309, 14431, 14909, 13760, 14776, 14436, 13881, 14811, 14817, 14671, 14671, 14689, 14671, 14688, 14909, 14688, 14886, 14443, 14634, 14653, 13860, 11706, 0, 14679, 13309], [14886, 14886, 14886, 14817, 14886, 14688, 14886, 14886, 14886, 14747, 14811, 14738, 14886, 14857, 14431, 14857, 14886, 14817, 14886, 14689, 14886, 14886, 14886, 14886, 14431, 14909, 14886, 14776, 14886, 13881, 14886, 14817, 14886, 14886, 14689, 14886, 14738, 14886, 14886, 14886, 14747, 14886, 14886, 14431, 14431, 14909, 14817, 14886], [0]]	N125798 N108828 N63723 N69106 N63723 N92279 N61339 N79486 N31281 N83253 N13604 N44337 N69936 N4555 N55780 N50645 N59645 N37706 N77566 N12575 N122570 N5674 N50441 N16013 N94492 N72976 N45629 N87444 N25002 N30430 N6696 N91597 N24446 N99305 N83356 N67051 N48258 N107039 N74723 N128483 N18720 N10742 N21010 N57797 N85962 N11735 N65661 N1490	N123077-1 N31879-0 N125945-0 N49168-0 N98178-0	[{"news": 14886, "lifestyle": 14817, "health": 14688, "music": 14747, "travel": 14811, "sports": 14738, "movies": 14857, "tv": 14431, "entertainment": 14689, "finance": 14909, "video": 14776, "weather": 13881}, {"foodanddrink": 158431, "autos": 159071, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3198	261	[[31595, 29262, 30494, 31398, 31450, 31643, 31644, 31772, 31766, 31589, 31766, 31494, 31524, 31812, 31589, 29547, 31766, 31693, 31731, 30815, 31864, 29312, 31766, 31821, 19429, 31194, 30988, 31766, 31821, 19065, 31766, 31134, 31134, 31766, 31634, 29777, 29777, 29714, 31766, 31061, 31343, 31247, 31769, 27071, 31134, 31821, 30588, 31801, 31391, 30340, 31634, 31298, 14449, 31766, 30888, 28047, 22242, 21694, 31812, 24901, 27741, 28047, 31644, 31754, 31821, 21693, 30894, 26633, 17601, 31754, 31766, 31821, 31105, 28726, 5267, 31671, 31821, 31766, 31634, 31595, 31801, 31088, 31595, 27734, 30458, 31634, 31812, 31634, 30981, 31705, 31589, 31724, 27950, 31398, 31643, 13804, 31754, 31766, 27950, 31061, 13804, 31766, 31766, 31398, 29544, 13804, 31766, 31754, 28612, 31766, 31589, 31398, 31398, 23368, 29288, 30248, 29957, 29966, 25620, 31430, 24591, 22037, 31634, 31634, 29360, 31589, 23488, 19217, 31766, 31724, 30988, 30736, 31766], [31766, 31766, 31766, 31766, 31766, 31661, 31766, 31766, 31766, 31661, 31766, 31766, 31766, 31816, 31661, 31661, 31766, 31766, 31731, 31766, 31661, 31661, 31766, 31766, 31821, 31766, 31766, 31766, 31816, 31661, 31766, 31766, 31766, 31766, 31816, 31766, 31766, 31766, 31766, 31766, 31766, 31661, 31769, 31766, 31766, 31821, 31766, 31766, 31766, 31766, 31816, 31661, 31766, 31766, 31769, 31766, 31766, 31766, 31766, 31766, 31807, 31766, 31766, 31766, 31821, 31807, 31766, 31766, 31661, 31766, 31766, 31766, 31661, 31766, 31821, 31766, 31766, 31766, 31769, 31766, 31807, 31661, 31766, 31766, 31769, 31661, 31807, 31766, 31766, 31661, 31766, 31807, 31766, 31766, 31766, 31821, 31766, 31766, 31766, 31766, 31821, 31766, 31766, 31731, 31766, 31821, 31766, 31766, 31766, 31766, 31766, 31766, 31766, 31766, 31661, 31661, 31816, 31661, 31766, 31816, 31766, 31661, 31766, 31766, 31766, 31766, 31766, 31766, 31766, 31724, 31766, 31766, 31766], [0]]	N110096 N95178 N76561 N26421 N126990 N40229 N111913 N9740 N106591 N113547 N33446 N100847 N4893 N106854 N108143 N46115 N65119 N1128 N30161 N36246 N39249 N72241 N19937 N74795 N23244 N127773 N63212 N748 N62401 N52405 N748 N59997 N113476 N33446 N46069 N34389 N34389 N101276 N32221 N67066 N76775 N50907 N7391 N34885 N43428 N49262 N11879 N66812 N89398 N129651 N107705 N111080 N48598 N92655 N5305 N16097 N111051 N69356 N93049 N31109 N627 N16097 N34479 N116035 N71665 N27937 N127225 N37889 N53044 N107397 N118005 N11266 N28820 N30813 N4668 N54360 N79909 N6796 N67920 N110158 N112751 N127455 N112303 N66851 N23666 N59447 N81921 N41067 N120926 N84570 N78130 N96539 N25240 N110532 N128141 N12941 N23717 N87115 N25240 N77053 N12941 N75714 N68097 N18720 N53998 N12941 N68097 N95139 N101378 N81364 N70022 N18904 N18904 N70822 N20901 N53410 N79926 N14898 N53233 N30845 N13667 N26602 N82055 N65661 N34345 N77605 N33625 N28592 N120643 N78377 N37338 N123362 N35189	N125945-1 N123234-0 N49168-0 N33037-0 N47026-0	[{"news": 31766, "health": 31661, "lifestyle": 31766, "tv": 31816, "finance": 31766, "music": 31731, "video": 31821, "travel": 31769, "autos": 31766, "foodanddrink": 31807, "weather": 31724}, {"sports": 155646, "movies": 159907, "entertainment": 159569, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3199	533	[[78455, 100124, 99331, 79803, 78455, 99718, 96937, 100200, 99907, 89420, 97518, 65627, 100105, 99691, 92883, 83876, 92087, 92559, 98442, 99621, 96152, 100247, 98305, 99331, 86096, 98750, 99650, 100150, 100150, 80108, 98974, 100357, 100142, 83580, 99724, 100087, 100209, 99104, 99902, 99590, 83876, 96882], [100127, 100124, 100124, 100127, 100127, 100209, 100127, 100148, 100148, 99650, 100247, 100148, 100127, 99691, 100127, 100127, 100148, 100127, 100209, 100148, 100127, 100247, 98305, 100148, 100127, 100127, 99650, 100148, 100127, 100148, 100127, 100127, 100148, 100148, 100148, 100148, 100209, 99104, 100127, 99650, 100127, 100148], [0]]	N92680 N107944 N112765 N93735 N92680 N71082 N44823 N70385 N45706 N49472 N96486 N58445 N7992 N99636 N32830 N39005 N55690 N90896 N54416 N59645 N96056 N36573 N5068 N68431 N30256 N6846 N16906 N53933 N67920 N11794 N23666 N14726 N24446 N117196 N83042 N101619 N64926 N96343 N60544 N97020 N35493 N29433	N46420-1 N56603-0 N4612-0 N33037-0 N86481-0	[{"travel": 100127, "sports": 100124, "lifestyle": 100209, "news": 100148, "tv": 99650, "entertainment": 100247, "video": 99691, "music": 98305, "foodanddrink": 99104}, {"finance": 157285, "health": 159416, "movies": 159907, "autos": 159071, "weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3200	905	[[199169, 197661, 199457, 199376, 199043, 192358, 195925, 199411, 199271, 199446, 199376, 198942, 198533, 199417], [199169, 199446, 199446, 199446, 199446, 199446, 199446, 199446, 199446, 199446, 199376, 199446, 199446, 199417], [7895]]	N85484 N121104 N109183 N7296 N129764 N117680 N60124 N82348 N80126 N23898 N108752 N48429 N9651 N51166	N67265-1 N123234-0 N65552-0 N23086-0 N24150-0	[{"sports": 199169, "news": 199446, "finance": 199376, "foodanddrink": 199417}, {"lifestyle": 158795, "tv": 159266, "health": 159416, "movies": 159907, "music": 151598, "entertainment": 159569, "travel": 157133, "autos": 159071, "video": 154213, "weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3201	235	[[16263, 29536, 12821, 24508, 6792, 10407, 8703, 29394, 29400, 29203, 28334, 18450, 28641, 29436, 29626, 29529, 29413, 26484, 29498, 29179, 29617, 28541, 29498, 29394, 16140, 25956, 24814, 28421, 29179, 29394, 28541, 29577, 0, 29431, 27117, 24464, 26852, 16153, 14730, 29626, 29626, 29646, 9961, 27136, 9961, 25806, 29431, 29646, 29669, 27787, 29259, 29536, 29606, 28786, 29191, 29577, 27644, 29413, 21578, 29400, 29529, 29439, 29439, 28994, 25159, 29369, 29103, 28994, 28513, 29386, 28393, 29007, 29626, 29498, 11205, 28238, 29431, 6443, 29439, 29623, 29623, 29439, 15186, 27096, 25302, 29646, 29219, 29577, 29103, 29559, 29103, 29289, 29549, 29448, 29394, 29549, 29203, 0, 28939, 29439, 16396, 26043, 28541, 24814, 28298, 27901, 16396, 29400, 29103, 29669, 28656, 28522, 28943, 29439, 21904, 28879, 16140, 29617, 29577, 29394, 18531, 28119, 20797, 29577, 29191, 29571, 23347, 29571, 20101, 29559, 29559, 29577, 28939, 28541, 29623, 29571, 29507, 29577, 29436, 28699, 18884, 28343, 29623, 29196, 29191, 23207, 12887, 26798, 26377, 29476, 24183, 6443, 18617, 28039, 29559, 28988, 29626, 29493, 28693, 24711, 28194, 17022, 29259, 27211, 25249, 29609, 29617, 29609], [29571, 29576, 29571, 29571, 29571, 29571, 29571, 29523, 29576, 29576, 29571, 29571, 29590, 29571, 29551, 29536, 29576, 29571, 29571, 29571, 29626, 29571, 29536, 29575, 29571, 29626, 29575, 29551, 29590, 29590, 29571, 29626, 29571, 29626, 29312, 29571, 29590, 29571, 29571, 29626, 29618, 29571, 29571, 29571, 29571, 29571, 29571, 29590, 29576, 29551, 29571, 29536, 29575, 29571, 29312, 29618, 29571, 29413, 29571, 29576, 29575, 29618, 29571, 29576, 29571, 29571, 29571, 29571, 29626, 29571, 29576, 29571, 29626, 29571, 29571, 29571, 29576, 29571, 29571, 29571, 29571, 29551, 29571, 29312, 29571, 29571, 29618, 29618, 29571, 29576, 29571, 29571, 29576, 29576, 29312, 29576, 29576, 29571, 29590, 29618, 29571, 29571, 29551, 29571, 29571, 29590, 29571, 29576, 29571, 29571, 29536, 29571, 29626, 29575, 29571, 29571, 29571, 29626, 29618, 29523, 29571, 29571, 29571, 29590, 29571, 29571, 29571, 29571, 29571, 29618, 29618, 29571, 29312, 29571, 29571, 29571, 29507, 29590, 29571, 29626, 29571, 29523, 29618, 29576, 29571, 29523, 29571, 29571, 29571, 29618, 29571, 29571, 29571, 29571, 29559, 29571, 29626, 29571, 29571, 29571, 29618, 29576, 29507, 29571, 29571, 29523, 29576, 29626], [0]]	N72056 N27258 N28790 N95877 N64515 N78218 N112831 N15819 N104081 N26421 N1162 N19041 N82779 N63858 N64496 N121794 N27587 N35362 N77440 N104938 N106854 N58306 N6589 N108143 N58281 N99279 N125648 N27334 N126968 N102506 N42430 N9375 N94079 N95072 N16416 N4494 N38775 N88240 N90895 N454 N94639 N72571 N115379 N15667 N23543 N75778 N75436 N14240 N127916 N63237 N50961 N114852 N58992 N60882 N104181 N117275 N19557 N27705 N34962 N81692 N126834 N51724 N105888 N107594 N25670 N107290 N34059 N57900 N74042 N13970 N14611 N109498 N18601 N44337 N9501 N102361 N79285 N117574 N86153 N46994 N46994 N48447 N67319 N119039 N75794 N115359 N3948 N90686 N27716 N48804 N56519 N807 N73963 N6238 N98125 N129836 N84406 N62917 N15375 N78719 N41682 N12820 N4598 N95131 N51719 N121592 N41682 N110158 N113678 N71977 N30755 N124966 N37820 N59447 N75110 N51082 N100275 N7156 N91597 N23706 N50436 N94022 N71088 N74324 N47788 N93963 N22645 N93963 N6931 N104498 N104498 N42718 N79026 N96000 N5326 N99111 N1713 N127629 N14979 N5103 N118738 N28201 N67497 N108701 N108115 N71549 N86547 N94075 N113454 N59936 N20102 N121000 N46719 N81315 N119530 N67533 N107322 N37526 N69162 N104939 N9835 N28592 N101119 N98243 N48503 N76810 N104437 N65783	N33037-1 N47026-0 N123077-0 N98178-0 N31879-0	[{"sports": 29571, "news": 29576, "foodanddrink": 29523, "music": 29590, "entertainment": 29551, "finance": 29536, "tv": 29626, "health": 29575, "movies": 29312, "lifestyle": 29618, "video": 29413, "autos": 29507, "travel": 29559}, {"weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3202	1079	[[212847, 212669, 206373, 211862, 212702, 212847, 212672, 212792, 212838], [212847, 212672, 206373, 212792, 212847, 212847, 212672, 212792, 212847], [212847]]	N128965 N24738 N13996 N90096 N119674 N104737 N44826 N102095 N59976	N79081-1 N98178-0 N65552-0 N117260-0 N49168-0	[{"tv": 212847, "news": 212672, "sports": 206373, "autos": 212792, "movies": 212847}, {"lifestyle": 158795, "finance": 157285, "health": 159416, "foodanddrink": 158431, "music": 151598, "entertainment": 159569, "travel": 157133, "video": 154213, "weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
3203	831	[[195331, 0, 195185, 195325, 190536, 195380, 195185, 195325, 194742, 195377, 194933, 184702, 195252, 195380, 195400, 195185, 194493, 194950, 195203, 186927, 193834, 192965, 195193, 195380, 188941, 194547, 195371, 195193, 195193, 195185, 194404, 194945, 195325, 193992, 194933, 195230, 195380, 195053, 156593, 192836, 195360, 193655, 193655, 195423, 195371, 194748, 195325, 195123, 193103, 193553, 195325, 194374, 194945, 194374, 194693, 192847, 192965, 194568, 195148, 195167], [195326, 195340, 195340, 195371, 195182, 195380, 195326, 195326, 195380, 195377, 194933, 195340, 195340, 195380, 195340, 195326, 195380, 195326, 195371, 194933, 195340, 195340, 195340, 195380, 195182, 195380, 195380, 195182, 195380, 195326, 195182, 195340, 195325, 195340, 195377, 195326, 195326, 195380, 195326, 195326, 195371, 195326, 195326, 195340, 195371, 195340, 195326, 195380, 195326, 195326, 195326, 195380, 195340, 195380, 195377, 195326, 195340, 195340, 195326, 195182], [1731]]	N9740 N129110 N127175 N18389 N59565 N128965 N64765 N31043 N111379 N63676 N126968 N117219 N119367 N43585 N72571 N84217 N16463 N45706 N119800 N46767 N44309 N86247 N105888 N49262 N130043 N35269 N112665 N55994 N107705 N80126 N34094 N40228 N15899 N102361 N12575 N54360 N79909 N23920 N116214 N23846 N112751 N5379 N5379 N71977 N81921 N84273 N68097 N116174 N53998 N100851 N1960 N57797 N108115 N57797 N88019 N8904 N20241 N45790 N95066 N54264	N123077-1 N98178-0 N55792-0 N93643-0 N49168-0	[{"news": 195326, "sports": 195340, "foodanddrink": 195371, "health": 195182, "tv": 195380, "entertainment": 195377, "music": 194933, "video": 195380, "autos": 195325}, {"lifestyle": 158795, "finance": 157285, "movies": 159907, "travel": 157133, "weather": 149018, "kids": 139191, "middleeast": 158238, "games": 4998, "northamerica": 9294}, 110462]
