11	2	[[2459763, 2467738, 2385824, 2313791, 2317397, 2308719, 2311063, 2291050, 2238558, 2215635, 2148427, 2114607, 2089986, 2071506, 2048157, 2047229, 2050964, 1983776, 1977477, 1963523, 1890148, 1881929, 1914823, 1968560, 1720118, 1685416, 1645494, 1608840, 1521962, 1520501, 1455331, 1398671, 1440857, 1440023, 1353952, 1347382, 1278527, 1302692, 1269882, 1183493, 1175312, 1137806, 1164390, 1002971, 946568, 778736, 761519, 767594, 745687, 664652], [268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 241490, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 241490, 268696, 268696, 268696], [268622]]	N3 N57 N3374 N5701 N5590 N5874 N5805 N6477 N7376 N8055 N9159 N9940 N10051 N10311 N10769 N10784 N10714 N11450 N11570 N11814 N12407 N12478 N12826 N11739 N14144 N14718 N14912 N15243 N16298 N16303 N16673 N17258 N17095 N16929 N17566 N17617 N17885 N17797 N17949 N18359 N18434 N18550 N18504 N19272 N19533 N20324 N20430 N20449 N20581 N20769	N22278-1 N21613-0 N12866-0 N12673-0 N20534-0	[{}, {"100sport": 51704606}, 298618662]
12	2	[[2453096, 2461071, 2379157, 2307124, 2310730, 2302052, 2304396, 2284383, 2231891, 2208968, 2141760, 2107940, 2083319, 2064839, 2041490, 2040562, 2044297, 1977109, 1970810, 1956856, 1883481, 1875262, 1908156, 1961893, 1713451, 1678749, 1638827, 1602173, 1515295, 1513834, 1448664, 1392004, 1434190, 1433356, 1347285, 1340715, 1271860, 1296025, 1263215, 1176826, 1168645, 1131139, 1157723, 996304, 939901, 772069, 754852, 760927, 739020, 657985], [268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 241490, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 241490, 268696, 268696, 268696], [254371]]	N3 N57 N3374 N5701 N5590 N5874 N5805 N6477 N7376 N8055 N9159 N9940 N10051 N10311 N10769 N10784 N10714 N11450 N11570 N11814 N12407 N12478 N12826 N11739 N14144 N14718 N14912 N15243 N16298 N16303 N16673 N17258 N17095 N16929 N17566 N17617 N17885 N17797 N17949 N18359 N18434 N18550 N18504 N19272 N19533 N20324 N20430 N20449 N20581 N20769	N22304-1 N22232-0 N22858-0 N22633-0 N22104-0	[{"100sport": 268696}, {}, 298618662]
13	2	[[2452641, 2460616, 2378702, 2306669, 2310275, 2301597, 2303941, 2283928, 2231436, 2208513, 2141305, 2107485, 2082864, 2064384, 2041035, 2040107, 2043842, 1976654, 1970355, 1956401, 1883026, 1874807, 1907701, 1961438, 1712996, 1678294, 1638372, 1601718, 1514840, 1513379, 1448209, 1391549, 1433735, 1432901, 1346830, 1340260, 1271405, 1295570, 1262760, 1176371, 1168190, 1130684, 1157268, 995849, 939446, 771614, 754397, 760472, 738565, 657530], [268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 241490, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 241490, 268696, 268696, 268696], [241490]]	N3 N57 N3374 N5701 N5590 N5874 N5805 N6477 N7376 N8055 N9159 N9940 N10051 N10311 N10769 N10784 N10714 N11450 N11570 N11814 N12407 N12478 N12826 N11739 N14144 N14718 N14912 N15243 N16298 N16303 N16673 N17258 N17095 N16929 N17566 N17617 N17885 N17797 N17949 N18359 N18434 N18550 N18504 N19272 N19533 N20324 N20430 N20449 N20581 N20769	N22342-1 N23603-0 N10017-0 N24088-0 N21959-0	[{"100sport": 268696}, {"nyheter": 298618662}, 298618662]
14	2	[[2452835, 2460810, 2378896, 2306863, 2310469, 2301791, 2304135, 2284122, 2231630, 2208707, 2141499, 2107679, 2083058, 2064578, 2041229, 2040301, 2044036, 1976848, 1970549, 1956595, 1883220, 1875001, 1907895, 1961632, 1713190, 1678488, 1638566, 1601912, 1515034, 1513573, 1448403, 1391743, 1433929, 1433095, 1347024, 1340454, 1271599, 1295764, 1262954, 1176565, 1168384, 1130878, 1157462, 996043, 939640, 771808, 754591, 760666, 738759, 657724], [268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 241490, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 241490, 268696, 268696, 268696], [225773]]	N3 N57 N3374 N5701 N5590 N5874 N5805 N6477 N7376 N8055 N9159 N9940 N10051 N10311 N10769 N10784 N10714 N11450 N11570 N11814 N12407 N12478 N12826 N11739 N14144 N14718 N14912 N15243 N16298 N16303 N16673 N17258 N17095 N16929 N17566 N17617 N17885 N17797 N17949 N18359 N18434 N18550 N18504 N19272 N19533 N20324 N20430 N20449 N20581 N20769	N22419-1 N23018-0 N22277-0 N23082-0 N24141-0	[{"nyheter": 241490, "100sport": 268696}, {}, 298618662]
15	2	[[2483675, 2491650, 2409736, 2337703, 2341309, 2332631, 2334975, 2314962, 2262470, 2239547, 2172339, 2138519, 2113898, 2095418, 2072069, 2071141, 2074876, 2007688, 2001389, 1987435, 1914060, 1905841, 1938735, 1992472, 1744030, 1709328, 1669406, 1632752, 1545874, 1544413, 1479243, 1422583, 1464769, 1463935, 1377864, 1371294, 1302439, 1326604, 1293794, 1207405, 1199224, 1161718, 1188302, 1026883, 970480, 802648, 785431, 791506, 769599, 688564], [268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 241490, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 241490, 268696, 268696, 268696], [268870]]	N3 N57 N3374 N5701 N5590 N5874 N5805 N6477 N7376 N8055 N9159 N9940 N10051 N10311 N10769 N10784 N10714 N11450 N11570 N11814 N12407 N12478 N12826 N11739 N14144 N14718 N14912 N15243 N16298 N16303 N16673 N17258 N17095 N16929 N17566 N17617 N17885 N17797 N17949 N18359 N18434 N18550 N18504 N19272 N19533 N20324 N20430 N20449 N20581 N20769	N22425-1 N23056-0 N22419-0 N22360-0 N21725-0	[{"nyheter": 241490, "100sport": 268696}, {}, 298618662]
16	2	[[2452652, 2460627, 2378713, 2306680, 2310286, 2301608, 2303952, 2283939, 2231447, 2208524, 2141316, 2107496, 2082875, 2064395, 2041046, 2040118, 2043853, 1976665, 1970366, 1956412, 1883037, 1874818, 1907712, 1961449, 1713007, 1678305, 1638383, 1601729, 1514851, 1513390, 1448220, 1391560, 1433746, 1432912, 1346841, 1340271, 1271416, 1295581, 1262771, 1176382, 1168201, 1130695, 1157279, 995860, 939457, 771625, 754408, 760483, 738576, 657541], [268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 241490, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 241490, 268696, 268696, 268696], [238436]]	N3 N57 N3374 N5701 N5590 N5874 N5805 N6477 N7376 N8055 N9159 N9940 N10051 N10311 N10769 N10784 N10714 N11450 N11570 N11814 N12407 N12478 N12826 N11739 N14144 N14718 N14912 N15243 N16298 N16303 N16673 N17258 N17095 N16929 N17566 N17617 N17885 N17797 N17949 N18359 N18434 N18550 N18504 N19272 N19533 N20324 N20430 N20449 N20581 N20769	N22360-1 N24141-0 N23262-0 N21021-0 N21084-0	[{"nyheter": 241490, "100sport": 268696}, {}, 298618662]
17	2	[[2452989, 2460964, 2379050, 2307017, 2310623, 2301945, 2304289, 2284276, 2231784, 2208861, 2141653, 2107833, 2083212, 2064732, 2041383, 2040455, 2044190, 1977002, 1970703, 1956749, 1883374, 1875155, 1908049, 1961786, 1713344, 1678642, 1638720, 1602066, 1515188, 1513727, 1448557, 1391897, 1434083, 1433249, 1347178, 1340608, 1271753, 1295918, 1263108, 1176719, 1168538, 1131032, 1157616, 996197, 939794, 771962, 754745, 760820, 738913, 657878], [268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 241490, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 241490, 268696, 268696, 268696], [150590]]	N3 N57 N3374 N5701 N5590 N5874 N5805 N6477 N7376 N8055 N9159 N9940 N10051 N10311 N10769 N10784 N10714 N11450 N11570 N11814 N12407 N12478 N12826 N11739 N14144 N14718 N14912 N15243 N16298 N16303 N16673 N17258 N17095 N16929 N17566 N17617 N17885 N17797 N17949 N18359 N18434 N18550 N18504 N19272 N19533 N20324 N20430 N20449 N20581 N20769	N22633-1 N23836-0 N23056-0 N22304-0 N20622-0	[{"nyheter": 241490, "100sport": 268696}, {}, 298618662]
18	2	[[2452631, 2460606, 2378692, 2306659, 2310265, 2301587, 2303931, 2283918, 2231426, 2208503, 2141295, 2107475, 2082854, 2064374, 2041025, 2040097, 2043832, 1976644, 1970345, 1956391, 1883016, 1874797, 1907691, 1961428, 1712986, 1678284, 1638362, 1601708, 1514830, 1513369, 1448199, 1391539, 1433725, 1432891, 1346820, 1340250, 1271395, 1295560, 1262750, 1176361, 1168180, 1130674, 1157258, 995839, 939436, 771604, 754387, 760462, 738555, 657520], [268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 241490, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 241490, 268696, 268696, 268696], [89819]]	N3 N57 N3374 N5701 N5590 N5874 N5805 N6477 N7376 N8055 N9159 N9940 N10051 N10311 N10769 N10784 N10714 N11450 N11570 N11814 N12407 N12478 N12826 N11739 N14144 N14718 N14912 N15243 N16298 N16303 N16673 N17258 N17095 N16929 N17566 N17617 N17885 N17797 N17949 N18359 N18434 N18550 N18504 N19272 N19533 N20324 N20430 N20449 N20581 N20769	N22790-1 N24194-0 N20781-0 N22858-0 N22360-0	[{"nyheter": 241490, "100sport": 268696}, {}, 298618662]
19	2	[[2452639, 2460614, 2378700, 2306667, 2310273, 2301595, 2303939, 2283926, 2231434, 2208511, 2141303, 2107483, 2082862, 2064382, 2041033, 2040105, 2043840, 1976652, 1970353, 1956399, 1883024, 1874805, 1907699, 1961436, 1712994, 1678292, 1638370, 1601716, 1514838, 1513377, 1448207, 1391547, 1433733, 1432899, 1346828, 1340258, 1271403, 1295568, 1262758, 1176369, 1168188, 1130682, 1157266, 995847, 939444, 771612, 754395, 760470, 738563, 657528], [268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 241490, 268696, 241490, 268696, 268696, 268696, 268696, 268696, 241490, 241490, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 268696, 241490, 268696, 268696, 241490, 268696, 268696, 268696], [64619]]	N3 N57 N3374 N5701 N5590 N5874 N5805 N6477 N7376 N8055 N9159 N9940 N10051 N10311 N10769 N10784 N10714 N11450 N11570 N11814 N12407 N12478 N12826 N11739 N14144 N14718 N14912 N15243 N16298 N16303 N16673 N17258 N17095 N16929 N17566 N17617 N17885 N17797 N17949 N18359 N18434 N18550 N18504 N19272 N19533 N20324 N20430 N20449 N20581 N20769	N22829-1 N23122-0 N22104-0 N21750-0 N21289-0	[{"nyheter": 241490, "100sport": 268696}, {}, 298618662]
20	3	[[2490357, 2377079, 2379678, 2371873, 2288676, 2324798, 2328286, 2198646, 2122528, 2120584, 2060215, 1860864, 1787706, 1729229, 1739088, 1725600, 1603591, 1428498, 1434903, 1392717, 1341633, 1339403, 1346462, 1221957, 1255988, 1258151, 1169219, 1095565, 1100640, 1115018, 1087058, 988646, 923033, 1048808, 949836, 818552, 770997, 906767, 732510, 847722, 660640], [298142, 298142, 298618662, 298618662, 298618662, 298618662, 353414, 298618662, 298142, 298618662, 298618662, 298618662, 298618662, 298618662, 298142, 298618662, 298142, 298142, 298618662, 298618662, 298618662, 214549977, 298142, 298618662, 298142, 298618662, 298618662, 298142, 298618662, 298618662, 298618662, 298142, 298618662, 298142, 298142, 298142, 298618662, 298618662, 298618662, 298618662, 298618662], [353414]]	N8 N3548 N3394 N3890 N6358 N5336 N4811 N8400 N9588 N9632 N10402 N12650 N13362 N13977 N13934 N14022 N15233 N17009 N17095 N17258 N17616 N17649 N17580 N18186 N18019 N17998 N18433 N18783 N18742 N18626 N18848 N19314 N19686 N19341 N19451 N20201 N20336 N19909 N20573 N20624 N20791	N22038-1 N22844-0 N20788-0 N22698-0 N21740-0	[{}, {"100sport": 51704606}, 298618662]
21	3	[[2492422, 2379144, 2381743, 2373938, 2290741, 2326863, 2330351, 2200711, 2124593, 2122649, 2062280, 1862929, 1789771, 1731294, 1741153, 1727665, 1605656, 1430563, 1436968, 1394782, 1343698, 1341468, 1348527, 1224022, 1258053, 1260216, 1171284, 1097630, 1102705, 1117083, 1089123, 990711, 925098, 1050873, 951901, 820617, 773062, 908832, 734575, 849787, 662705], [298142, 298142, 298618662, 298618662, 298618662, 298618662, 353414, 298618662, 298142, 298618662, 298618662, 298618662, 298618662, 298618662, 298142, 298618662, 298142, 298142, 298618662, 298618662, 298618662, 214549977, 298142, 298618662, 298142, 298618662, 298618662, 298142, 298618662, 298618662, 298618662, 298142, 298618662, 298142, 298142, 298142, 298618662, 298618662, 298618662, 298618662, 298618662], [298142]]	N8 N3548 N3394 N3890 N6358 N5336 N4811 N8400 N9588 N9632 N10402 N12650 N13362 N13977 N13934 N14022 N15233 N17009 N17095 N17258 N17616 N17649 N17580 N18186 N18019 N17998 N18433 N18783 N18742 N18626 N18848 N19314 N19686 N19341 N19451 N20201 N20336 N19909 N20573 N20624 N20791	N22219-1 N13709-0 N10821-0 N11209-0 N11322-0	[{"100sport": 353414}, {"pluss": 55471255}, 298618662]
22	4	[[2558462, 2660005, 1713094, 1681154, 1422591, 1449533, 1262858, 1268152, 1042781, 740759], [298618662, 211415, 211415, 298618662, 298618662, 298618662, 211415, 298618662, 298618662, 298618662], [211415]]	N9 N11 N14144 N14684 N17088 N17053 N17949 N17903 N19007 N20545	N22491-1 N20781-0 N21289-0 N24021-0 N21756-0	[{}, {"100sport": 51704606}, 298618662]
